Sample_ID,Architecture,Tool,Success_Status,Time_s,Mem_MB,Func_Count,Block_Count,IR_Stmt_Count
CWE190_Integer_Overflow__unsigned_int_rand_square_01.good,x86-64,llvm,Success,.01,10.04,0,0,757
CWE121_Stack_Based_Buffer_Overflow__CWE193_wchar_t_declare_loop_01.bad,x86-64,ghidra,Success,6.97,563.60,77,15,53
CWE121_Stack_Based_Buffer_Overflow__CWE193_wchar_t_declare_loop_01.bad,x86-64,angr,Success,.88,114.81,109,204,3347
CWE121_Stack_Based_Buffer_Overflow__CWE193_wchar_t_declare_loop_01.bad,x86-64,llvm,Success,.02,10.09,0,0,803
CWE121_Stack_Based_Buffer_Overflow__src_char_declare_cpy_01.good,x86-64,ghidra,Success,6.75,647.80,78,16,57
CWE121_Stack_Based_Buffer_Overflow__src_char_declare_cpy_01.good,x86-64,angr,Success,.88,114.86,112,196,3036
CWE121_Stack_Based_Buffer_Overflow__src_char_declare_cpy_01.good,x86-64,llvm,Success,.02,9.97,0,0,743
CWE122_Heap_Based_Buffer_Overflow__c_CWE806_wchar_t_ncat_01.good,x86-64,ghidra,Success,6.63,627.92,86,20,73
CWE122_Heap_Based_Buffer_Overflow__c_CWE806_wchar_t_ncat_01.good,x86-64,angr,Success,1.11,115.04,128,221,3233
CWE122_Heap_Based_Buffer_Overflow__c_CWE806_wchar_t_ncat_01.good,x86-64,llvm,Success,.01,10.06,0,0,802
CWE121_Stack_Based_Buffer_Overflow__CWE805_wchar_t_alloca_ncat_01.bad,x86-64,ghidra,Success,6.69,559.76,79,16,57
CWE121_Stack_Based_Buffer_Overflow__CWE805_wchar_t_alloca_ncat_01.bad,x86-64,angr,Success,.97,114.73,113,225,3870
CWE121_Stack_Based_Buffer_Overflow__CWE805_wchar_t_alloca_ncat_01.bad,x86-64,llvm,Success,.01,10.30,0,0,906
CWE121_Stack_Based_Buffer_Overflow__CWE806_char_declare_ncat_01.bad,x86-64,ghidra,Success,6.76,563.20,81,17,61
CWE121_Stack_Based_Buffer_Overflow__CWE806_char_declare_ncat_01.bad,x86-64,angr,Success,.94,114.94,117,212,3299
CWE121_Stack_Based_Buffer_Overflow__CWE806_char_declare_ncat_01.bad,x86-64,llvm,Success,.01,10.29,0,0,807
CWE122_Heap_Based_Buffer_Overflow__sizeof_struct_01.bad,x86-64,ghidra,Success,6.82,559.12,81,17,61
CWE122_Heap_Based_Buffer_Overflow__sizeof_struct_01.bad,x86-64,angr,Success,.95,114.69,117,210,3153
CWE122_Heap_Based_Buffer_Overflow__sizeof_struct_01.bad,x86-64,llvm,Success,.01,9.99,0,0,769
CWE190_Integer_Overflow__int_fscanf_preinc_01.good,x86-64,ghidra,Success,7.02,568.54,77,15,53
CWE190_Integer_Overflow__int_fscanf_preinc_01.good,x86-64,angr,Success,.95,114.62,109,196,3117
CWE190_Integer_Overflow__int_fscanf_preinc_01.good,x86-64,llvm,Success,.01,9.87,0,0,751
CWE190_Integer_Overflow__int_fscanf_multiply_01.good,x86-64,ghidra,Success,6.96,691.25,77,15,53
CWE190_Integer_Overflow__int_fscanf_multiply_01.good,x86-64,angr,Success,.90,114.61,109,198,3153
CWE190_Integer_Overflow__int_fscanf_multiply_01.good,x86-64,llvm,Success,.01,9.85,0,0,754
CWE122_Heap_Based_Buffer_Overflow__c_CWE193_wchar_t_memmove_01.bad,x86-64,ghidra,Success,7.05,558.74,85,19,69
CWE122_Heap_Based_Buffer_Overflow__c_CWE193_wchar_t_memmove_01.bad,x86-64,angr,Success,.93,114.76,125,228,3375
CWE122_Heap_Based_Buffer_Overflow__c_CWE193_wchar_t_memmove_01.bad,x86-64,llvm,Success,.01,9.94,0,0,829
CWE190_Integer_Overflow__int_fscanf_preinc_01.bad,x86-64,ghidra,Success,7.04,563.07,78,15,53
CWE190_Integer_Overflow__int_fscanf_preinc_01.bad,x86-64,angr,Success,.96,114.68,110,204,3293
CWE190_Integer_Overflow__int_fscanf_preinc_01.bad,x86-64,llvm,Success,.01,9.99,0,0,789
CWE415_Double_Free__malloc_free_wchar_t_01.bad,x86-64,ghidra,Success,6.85,567.21,82,17,61
CWE415_Double_Free__malloc_free_wchar_t_01.bad,x86-64,angr,Success,.99,114.81,118,215,3208
CWE415_Double_Free__malloc_free_wchar_t_01.bad,x86-64,llvm,Success,.01,10.03,0,0,778
CWE190_Integer_Overflow__char_max_multiply_01.bad,x86-64,ghidra,Success,6.85,566.63,76,14,49
CWE190_Integer_Overflow__char_max_multiply_01.bad,x86-64,angr,Success,1.00,114.59,106,196,3187
CWE190_Integer_Overflow__char_max_multiply_01.bad,x86-64,llvm,Success,.01,9.95,0,0,757
CWE190_Integer_Overflow__char_fscanf_preinc_01.bad,x86-64,ghidra,Success,7.53,708.63,78,15,53
CWE190_Integer_Overflow__char_fscanf_preinc_01.bad,x86-64,angr,Success,1.05,114.50,110,204,3317
CWE190_Integer_Overflow__char_fscanf_preinc_01.bad,x86-64,llvm,Success,.02,9.95,0,0,791
CWE122_Heap_Based_Buffer_Overflow__c_CWE805_int_loop_01.good,x86-64,ghidra,Success,7.50,564.82,80,17,61
CWE122_Heap_Based_Buffer_Overflow__c_CWE805_int_loop_01.good,x86-64,angr,Success,.98,114.95,116,208,3133
CWE122_Heap_Based_Buffer_Overflow__c_CWE805_int_loop_01.good,x86-64,llvm,Success,.02,9.97,0,0,757
CWE190_Integer_Overflow__char_max_multiply_01.good,x86-64,ghidra,Success,7.82,654.01,75,14,49
CWE190_Integer_Overflow__char_max_multiply_01.good,x86-64,angr,Success,1.00,114.57,105,190,3061
CWE190_Integer_Overflow__char_max_multiply_01.good,x86-64,llvm,Success,.01,9.91,0,0,732
CWE190_Integer_Overflow__unsigned_int_max_postinc_01.good,x86-64,ghidra,Success,6.73,687.07,75,14,49
CWE190_Integer_Overflow__unsigned_int_max_postinc_01.good,x86-64,angr,Success,.95,114.52,105,188,3031
CWE190_Integer_Overflow__unsigned_int_max_postinc_01.good,x86-64,llvm,Success,.01,10.35,0,0,728
CWE121_Stack_Based_Buffer_Overflow__CWE805_char_alloca_loop_01.good,x86-64,ghidra,Success,6.44,635.76,76,15,53
CWE121_Stack_Based_Buffer_Overflow__CWE805_char_alloca_loop_01.good,x86-64,angr,Success,.86,114.82,108,203,3401
CWE121_Stack_Based_Buffer_Overflow__CWE805_char_alloca_loop_01.good,x86-64,llvm,Success,.02,10.01,0,0,804
CWE121_Stack_Based_Buffer_Overflow__dest_wchar_t_alloca_cpy_01.bad,x86-64,ghidra,Success,6.48,644.76,79,16,57
CWE121_Stack_Based_Buffer_Overflow__dest_wchar_t_alloca_cpy_01.bad,x86-64,angr,Success,.87,114.97,113,225,3866
CWE121_Stack_Based_Buffer_Overflow__dest_wchar_t_alloca_cpy_01.bad,x86-64,llvm,Success,.01,9.94,0,0,904
CWE122_Heap_Based_Buffer_Overflow__c_CWE805_wchar_t_ncat_01.bad,x86-64,ghidra,Success,6.56,661.92,85,19,69
CWE122_Heap_Based_Buffer_Overflow__c_CWE805_wchar_t_ncat_01.bad,x86-64,angr,Success,.86,114.92,125,228,3329
CWE122_Heap_Based_Buffer_Overflow__c_CWE805_wchar_t_ncat_01.bad,x86-64,llvm,Success,.02,10.03,0,0,817
CWE190_Integer_Overflow__int_fscanf_postinc_01.bad,x86-64,ghidra,Success,6.28,566.94,78,15,53
CWE190_Integer_Overflow__int_fscanf_postinc_01.bad,x86-64,angr,Success,.89,114.39,110,204,3293
CWE190_Integer_Overflow__int_fscanf_postinc_01.bad,x86-64,llvm,Success,.01,10.03,0,0,789
CWE122_Heap_Based_Buffer_Overflow__c_CWE805_int64_t_memcpy_01.good,x86-64,ghidra,Success,6.41,618.80,82,18,65
CWE122_Heap_Based_Buffer_Overflow__c_CWE805_int64_t_memcpy_01.good,x86-64,angr,Success,.89,114.87,120,211,3094
CWE122_Heap_Based_Buffer_Overflow__c_CWE805_int64_t_memcpy_01.good,x86-64,llvm,Success,.01,10.11,0,0,758
CWE122_Heap_Based_Buffer_Overflow__c_CWE193_char_cpy_01.bad,x86-64,ghidra,Success,6.48,755.38,83,18,65
CWE122_Heap_Based_Buffer_Overflow__c_CWE193_char_cpy_01.bad,x86-64,angr,Success,.90,114.95,121,221,3276
CWE122_Heap_Based_Buffer_Overflow__c_CWE193_char_cpy_01.bad,x86-64,llvm,Success,.02,10.18,0,0,798
CWE190_Integer_Overflow__unsigned_int_max_multiply_01.good,x86-64,ghidra,Success,6.39,618.72,75,14,49
CWE190_Integer_Overflow__unsigned_int_max_multiply_01.good,x86-64,angr,Success,.90,114.72,105,190,3070
CWE190_Integer_Overflow__unsigned_int_max_multiply_01.good,x86-64,llvm,Success,.01,10.47,0,0,732
CWE121_Stack_Based_Buffer_Overflow__CWE805_int64_t_declare_memcpy_01.good,x86-64,ghidra,Success,6.57,706.86,76,15,53
CWE121_Stack_Based_Buffer_Overflow__CWE805_int64_t_declare_memcpy_01.good,x86-64,angr,Success,.85,114.58,108,192,3001
CWE121_Stack_Based_Buffer_Overflow__CWE805_int64_t_declare_memcpy_01.good,x86-64,llvm,Success,.01,10.48,0,0,728
CWE190_Integer_Overflow__short_fscanf_preinc_01.good,x86-64,ghidra,Success,6.49,604.72,77,15,53
CWE190_Integer_Overflow__short_fscanf_preinc_01.good,x86-64,angr,Success,.87,114.97,109,196,3136
CWE190_Integer_Overflow__short_fscanf_preinc_01.good,x86-64,llvm,Success,.01,9.91,0,0,753
CWE121_Stack_Based_Buffer_Overflow__CWE131_memmove_01.good,x86-64,ghidra,Success,6.45,623.11,76,15,53
CWE121_Stack_Based_Buffer_Overflow__CWE131_memmove_01.good,x86-64,angr,Success,.89,114.42,108,195,3174
CWE121_Stack_Based_Buffer_Overflow__CWE131_memmove_01.good,x86-64,llvm,Success,.01,10.02,0,0,758
CWE122_Heap_Based_Buffer_Overflow__c_CWE193_char_ncpy_01.good,x86-64,ghidra,Success,6.57,558.47,84,19,69
CWE122_Heap_Based_Buffer_Overflow__c_CWE193_char_ncpy_01.good,x86-64,angr,Success,.86,114.57,124,215,3098
CWE122_Heap_Based_Buffer_Overflow__c_CWE193_char_ncpy_01.good,x86-64,llvm,Success,.02,10.36,0,0,765
CWE121_Stack_Based_Buffer_Overflow__CWE806_char_declare_memmove_01.good,x86-64,ghidra,Success,6.49,619.61,80,17,61
CWE121_Stack_Based_Buffer_Overflow__CWE806_char_declare_memmove_01.good,x86-64,angr,Success,.84,114.82,116,202,3072
CWE121_Stack_Based_Buffer_Overflow__CWE806_char_declare_memmove_01.good,x86-64,llvm,Success,.01,10.44,0,0,755
CWE121_Stack_Based_Buffer_Overflow__CWE806_char_declare_memmove_01.bad,x86-64,ghidra,Success,6.47,560.71,81,17,61
CWE121_Stack_Based_Buffer_Overflow__CWE806_char_declare_memmove_01.bad,x86-64,angr,Success,.87,114.39,117,212,3299
CWE121_Stack_Based_Buffer_Overflow__CWE806_char_declare_memmove_01.bad,x86-64,llvm,Success,.01,10.10,0,0,807
CWE121_Stack_Based_Buffer_Overflow__CWE805_char_declare_ncpy_01.bad,x86-64,ghidra,Success,6.38,606.70,79,16,57
CWE121_Stack_Based_Buffer_Overflow__CWE805_char_declare_ncpy_01.bad,x86-64,angr,Success,.89,114.81,113,205,3206
CWE121_Stack_Based_Buffer_Overflow__CWE805_char_declare_ncpy_01.bad,x86-64,llvm,Success,.02,10.33,0,0,784
CWE122_Heap_Based_Buffer_Overflow__c_CWE806_wchar_t_memmove_01.good,x86-64,ghidra,Success,6.57,603.48,86,20,73
CWE122_Heap_Based_Buffer_Overflow__c_CWE806_wchar_t_memmove_01.good,x86-64,angr,Success,.87,114.87,128,221,3234
CWE122_Heap_Based_Buffer_Overflow__c_CWE806_wchar_t_memmove_01.good,x86-64,llvm,Success,.01,10.15,0,0,802
CWE122_Heap_Based_Buffer_Overflow__c_CWE806_wchar_t_ncpy_01.bad,x86-64,ghidra,Success,6.47,603.63,87,20,73
CWE122_Heap_Based_Buffer_Overflow__c_CWE806_wchar_t_ncpy_01.bad,x86-64,angr,Success,.87,115.18,129,235,3582
CWE122_Heap_Based_Buffer_Overflow__c_CWE806_wchar_t_ncpy_01.bad,x86-64,llvm,Success,.01,10.07,0,0,880
CWE121_Stack_Based_Buffer_Overflow__src_wchar_t_declare_cat_01.good,x86-64,ghidra,Success,6.37,564.67,78,16,57
CWE121_Stack_Based_Buffer_Overflow__src_wchar_t_declare_cat_01.good,x86-64,angr,Success,.92,114.71,112,196,3108
CWE121_Stack_Based_Buffer_Overflow__src_wchar_t_declare_cat_01.good,x86-64,llvm,Success,.02,10.24,0,0,761
CWE190_Integer_Overflow__short_fscanf_multiply_01.good,x86-64,ghidra,Success,6.47,603.76,77,15,53
CWE190_Integer_Overflow__short_fscanf_multiply_01.good,x86-64,angr,Success,.87,114.53,109,198,3155
CWE190_Integer_Overflow__short_fscanf_multiply_01.good,x86-64,llvm,Success,.01,10.22,0,0,754
CWE122_Heap_Based_Buffer_Overflow__c_CWE805_int_memcpy_01.good,x86-64,ghidra,Success,6.33,570.78,82,18,65
CWE122_Heap_Based_Buffer_Overflow__c_CWE805_int_memcpy_01.good,x86-64,angr,Success,.88,114.99,120,211,3097
CWE122_Heap_Based_Buffer_Overflow__c_CWE805_int_memcpy_01.good,x86-64,llvm,Success,.01,10.20,0,0,758
CWE122_Heap_Based_Buffer_Overflow__c_dest_wchar_t_cat_01.bad,x86-64,ghidra,Success,6.49,565.17,85,19,69
CWE122_Heap_Based_Buffer_Overflow__c_dest_wchar_t_cat_01.bad,x86-64,angr,Success,.90,115.20,125,228,3325
CWE122_Heap_Based_Buffer_Overflow__c_dest_wchar_t_cat_01.bad,x86-64,llvm,Success,.02,9.88,0,0,815
CWE122_Heap_Based_Buffer_Overflow__CWE131_memcpy_01.bad,x86-64,ghidra,Success,6.38,566.94,83,18,65
CWE122_Heap_Based_Buffer_Overflow__CWE131_memcpy_01.bad,x86-64,angr,Success,.89,114.80,121,221,3316
CWE122_Heap_Based_Buffer_Overflow__CWE131_memcpy_01.bad,x86-64,llvm,Success,.01,9.99,0,0,804
CWE190_Integer_Overflow__char_rand_square_01.bad,x86-64,ghidra,Success,6.33,605.99,76,14,49
CWE190_Integer_Overflow__char_rand_square_01.bad,x86-64,angr,Success,.88,114.69,106,213,3490
CWE190_Integer_Overflow__char_rand_square_01.bad,x86-64,llvm,Success,.01,9.95,0,0,782
CWE190_Integer_Overflow__int_rand_add_01.good,x86-64,ghidra,Success,6.57,616.02,75,14,49
CWE190_Integer_Overflow__int_rand_add_01.good,x86-64,angr,Success,.86,114.38,105,198,3249
CWE190_Integer_Overflow__int_rand_add_01.good,x86-64,llvm,Success,.01,10.37,0,0,752
CWE190_Integer_Overflow__int_max_square_01.bad,x86-64,ghidra,Success,6.48,633.80,76,14,49
CWE190_Integer_Overflow__int_max_square_01.bad,x86-64,angr,Success,.86,114.78,106,196,3178
CWE190_Integer_Overflow__int_max_square_01.bad,x86-64,llvm,Success,.01,10.08,0,0,756
CWE121_Stack_Based_Buffer_Overflow__CWE805_int64_t_alloca_memmove_01.bad,x86-64,ghidra,Success,6.59,570.14,77,15,53
CWE121_Stack_Based_Buffer_Overflow__CWE805_int64_t_alloca_memmove_01.bad,x86-64,angr,Success,.86,114.96,109,222,3859
CWE121_Stack_Based_Buffer_Overflow__CWE805_int64_t_alloca_memmove_01.bad,x86-64,llvm,Success,.01,9.90,0,0,895
CWE121_Stack_Based_Buffer_Overflow__CWE805_char_alloca_ncat_01.good,x86-64,ghidra,Success,6.60,696.13,78,16,57
CWE121_Stack_Based_Buffer_Overflow__CWE805_char_alloca_ncat_01.good,x86-64,angr,Success,.86,114.75,112,206,3351
CWE121_Stack_Based_Buffer_Overflow__CWE805_char_alloca_ncat_01.good,x86-64,llvm,Success,.01,10.05,0,0,801
CWE121_Stack_Based_Buffer_Overflow__CWE805_wchar_t_alloca_loop_01.good,x86-64,ghidra,Success,6.51,585.91,76,15,53
CWE121_Stack_Based_Buffer_Overflow__CWE805_wchar_t_alloca_loop_01.good,x86-64,angr,Success,.91,114.25,108,203,3400
CWE121_Stack_Based_Buffer_Overflow__CWE805_wchar_t_alloca_loop_01.good,x86-64,llvm,Success,.01,9.92,0,0,803
CWE121_Stack_Based_Buffer_Overflow__CWE805_wchar_t_declare_loop_01.bad,x86-64,ghidra,Success,6.58,621.28,77,15,53
CWE121_Stack_Based_Buffer_Overflow__CWE805_wchar_t_declare_loop_01.bad,x86-64,angr,Success,.89,114.73,109,204,3293
CWE121_Stack_Based_Buffer_Overflow__CWE805_wchar_t_declare_loop_01.bad,x86-64,llvm,Success,.02,10.01,0,0,789
CWE121_Stack_Based_Buffer_Overflow__CWE131_memmove_01.bad,x86-64,ghidra,Success,6.54,610.86,77,15,53
CWE121_Stack_Based_Buffer_Overflow__CWE131_memmove_01.bad,x86-64,angr,Success,.87,114.57,109,208,3529
CWE121_Stack_Based_Buffer_Overflow__CWE131_memmove_01.bad,x86-64,llvm,Success,.01,10.05,0,0,827
CWE121_Stack_Based_Buffer_Overflow__CWE129_connect_socket_01.good,x86-64,ghidra,Success,6.62,636.08,91,22,81
CWE121_Stack_Based_Buffer_Overflow__CWE129_connect_socket_01.good,x86-64,angr,Success,.87,115.08,137,258,3704
CWE121_Stack_Based_Buffer_Overflow__CWE129_connect_socket_01.good,x86-64,llvm,Success,.02,9.89,0,0,883
CWE190_Integer_Overflow__short_fscanf_postinc_01.bad,x86-64,ghidra,Success,6.50,650.46,78,15,53
CWE190_Integer_Overflow__short_fscanf_postinc_01.bad,x86-64,angr,Success,.90,114.80,110,204,3317
CWE190_Integer_Overflow__short_fscanf_postinc_01.bad,x86-64,llvm,Success,.01,10.01,0,0,791
CWE190_Integer_Overflow__int_listen_socket_preinc_01.good,x86-64,ghidra,Success,6.60,610.82,93,23,85
CWE190_Integer_Overflow__int_listen_socket_preinc_01.good,x86-64,angr,Success,.93,115.08,141,258,3591
CWE190_Integer_Overflow__int_listen_socket_preinc_01.good,x86-64,llvm,Success,.01,9.95,0,0,874
CWE121_Stack_Based_Buffer_Overflow__CWE806_wchar_t_declare_snprintf_01.good,x86-64,ghidra,Success,6.43,709.76,80,17,61
CWE121_Stack_Based_Buffer_Overflow__CWE806_wchar_t_declare_snprintf_01.good,x86-64,angr,Success,.90,114.64,116,202,3142
CWE121_Stack_Based_Buffer_Overflow__CWE806_wchar_t_declare_snprintf_01.good,x86-64,llvm,Success,.01,10.09,0,0,774
CWE121_Stack_Based_Buffer_Overflow__CWE805_char_alloca_snprintf_01.good,x86-64,ghidra,Success,6.38,565.50,78,16,57
CWE121_Stack_Based_Buffer_Overflow__CWE805_char_alloca_snprintf_01.good,x86-64,angr,Success,.86,114.73,112,206,3353
CWE121_Stack_Based_Buffer_Overflow__CWE805_char_alloca_snprintf_01.good,x86-64,llvm,Success,.01,10.06,0,0,803
CWE190_Integer_Overflow__short_max_postinc_01.bad,x86-64,ghidra,Success,6.42,628.28,76,14,49
CWE190_Integer_Overflow__short_max_postinc_01.bad,x86-64,angr,Success,.89,114.40,106,193,3178
CWE190_Integer_Overflow__short_max_postinc_01.bad,x86-64,llvm,Success,.01,9.94,0,0,757
CWE190_Integer_Overflow__unsigned_int_max_add_01.good,x86-64,ghidra,Success,6.35,640.72,75,14,49
CWE190_Integer_Overflow__unsigned_int_max_add_01.good,x86-64,angr,Success,.87,114.28,105,188,3027
CWE190_Integer_Overflow__unsigned_int_max_add_01.good,x86-64,llvm,Success,.01,9.91,0,0,728
CWE190_Integer_Overflow__int_listen_socket_multiply_01.good,x86-64,ghidra,Success,6.55,564.00,93,23,85
CWE190_Integer_Overflow__int_listen_socket_multiply_01.good,x86-64,angr,Success,.93,115.28,141,260,3630
CWE190_Integer_Overflow__int_listen_socket_multiply_01.good,x86-64,llvm,Success,.01,10.07,0,0,878
CWE121_Stack_Based_Buffer_Overflow__wchar_t_type_overrun_memmove_01.good,x86-64,ghidra,Success,6.42,564.25,74,14,49
CWE121_Stack_Based_Buffer_Overflow__wchar_t_type_overrun_memmove_01.good,x86-64,angr,Success,.85,114.60,104,186,3004
CWE121_Stack_Based_Buffer_Overflow__wchar_t_type_overrun_memmove_01.good,x86-64,llvm,Success,.01,9.98,0,0,732
CWE121_Stack_Based_Buffer_Overflow__CWE805_char_declare_ncat_01.bad,x86-64,ghidra,Success,6.54,589.48,79,16,57
CWE121_Stack_Based_Buffer_Overflow__CWE805_char_declare_ncat_01.bad,x86-64,angr,Success,.87,114.48,113,205,3182
CWE121_Stack_Based_Buffer_Overflow__CWE805_char_declare_ncat_01.bad,x86-64,llvm,Success,.01,9.95,0,0,778
CWE121_Stack_Based_Buffer_Overflow__CWE805_int64_t_alloca_memcpy_01.bad,x86-64,ghidra,Success,6.51,611.42,77,15,53
CWE121_Stack_Based_Buffer_Overflow__CWE805_int64_t_alloca_memcpy_01.bad,x86-64,angr,Success,.88,114.82,109,222,3859
CWE121_Stack_Based_Buffer_Overflow__CWE805_int64_t_alloca_memcpy_01.bad,x86-64,llvm,Success,.01,10.31,0,0,895
CWE190_Integer_Overflow__int64_t_fscanf_multiply_01.good,x86-64,ghidra,Success,6.53,573.72,77,15,53
CWE190_Integer_Overflow__int64_t_fscanf_multiply_01.good,x86-64,angr,Success,.87,114.38,109,198,3114
CWE190_Integer_Overflow__int64_t_fscanf_multiply_01.good,x86-64,llvm,Success,.01,9.95,0,0,755
CWE121_Stack_Based_Buffer_Overflow__dest_wchar_t_alloca_cat_01.good,x86-64,ghidra,Success,6.57,564.39,78,16,57
CWE121_Stack_Based_Buffer_Overflow__dest_wchar_t_alloca_cat_01.good,x86-64,angr,Success,.90,114.36,112,206,3349
CWE121_Stack_Based_Buffer_Overflow__dest_wchar_t_alloca_cat_01.good,x86-64,llvm,Success,.01,10.28,0,0,800
CWE121_Stack_Based_Buffer_Overflow__CWE193_char_declare_memcpy_01.bad,x86-64,ghidra,Success,6.44,630.55,79,16,57
CWE121_Stack_Based_Buffer_Overflow__CWE193_char_declare_memcpy_01.bad,x86-64,angr,Success,.89,114.80,113,205,3190
CWE121_Stack_Based_Buffer_Overflow__CWE193_char_declare_memcpy_01.bad,x86-64,llvm,Success,.01,10.12,0,0,778
CWE121_Stack_Based_Buffer_Overflow__dest_char_declare_cat_01.good,x86-64,ghidra,Success,6.33,639.91,78,16,57
CWE121_Stack_Based_Buffer_Overflow__dest_char_declare_cat_01.good,x86-64,angr,Success,.87,114.64,112,196,3005
CWE121_Stack_Based_Buffer_Overflow__dest_char_declare_cat_01.good,x86-64,llvm,Success,.01,10.03,0,0,736
CWE121_Stack_Based_Buffer_Overflow__CWE805_struct_declare_memcpy_01.bad,x86-64,ghidra,Success,6.56,712.02,77,15,53
CWE121_Stack_Based_Buffer_Overflow__CWE805_struct_declare_memcpy_01.bad,x86-64,angr,Success,.85,114.59,109,204,3243
CWE121_Stack_Based_Buffer_Overflow__CWE805_struct_declare_memcpy_01.bad,x86-64,llvm,Success,.01,10.09,0,0,773
CWE121_Stack_Based_Buffer_Overflow__dest_char_declare_cpy_01.good,x86-64,ghidra,Success,6.41,552.90,78,16,57
CWE121_Stack_Based_Buffer_Overflow__dest_char_declare_cpy_01.good,x86-64,angr,Success,.89,114.58,112,196,3005
CWE121_Stack_Based_Buffer_Overflow__dest_char_declare_cpy_01.good,x86-64,llvm,Success,.01,9.91,0,0,736
CWE122_Heap_Based_Buffer_Overflow__c_CWE805_wchar_t_memmove_01.good,x86-64,ghidra,Success,6.44,559.92,84,19,69
CWE122_Heap_Based_Buffer_Overflow__c_CWE805_wchar_t_memmove_01.good,x86-64,angr,Success,.89,114.92,124,215,3112
CWE122_Heap_Based_Buffer_Overflow__c_CWE805_wchar_t_memmove_01.good,x86-64,llvm,Success,.01,9.85,0,0,770
CWE121_Stack_Based_Buffer_Overflow__CWE805_char_declare_memcpy_01.good,x86-64,ghidra,Success,6.48,641.89,76,15,53
CWE121_Stack_Based_Buffer_Overflow__CWE805_char_declare_memcpy_01.good,x86-64,angr,Success,.85,114.42,108,190,3107
CWE121_Stack_Based_Buffer_Overflow__CWE805_char_declare_memcpy_01.good,x86-64,llvm,Success,.01,10.37,0,0,756
CWE121_Stack_Based_Buffer_Overflow__CWE805_int64_t_declare_memmove_01.good,x86-64,ghidra,Success,6.40,698.71,76,15,53
CWE121_Stack_Based_Buffer_Overflow__CWE805_int64_t_declare_memmove_01.good,x86-64,angr,Success,.87,114.67,108,192,3001
CWE121_Stack_Based_Buffer_Overflow__CWE805_int64_t_declare_memmove_01.good,x86-64,llvm,Success,.02,9.97,0,0,728
CWE121_Stack_Based_Buffer_Overflow__CWE135_01.bad,x86-64,ghidra,Success,6.58,610.96,84,18,65
CWE121_Stack_Based_Buffer_Overflow__CWE135_01.bad,x86-64,angr,Success,.87,115.17,122,237,3864
CWE121_Stack_Based_Buffer_Overflow__CWE135_01.bad,x86-64,llvm,Success,.01,9.92,0,0,922
CWE190_Integer_Overflow__short_fscanf_add_01.good,x86-64,ghidra,Success,6.44,566.57,77,15,53
CWE190_Integer_Overflow__short_fscanf_add_01.good,x86-64,angr,Success,.85,114.84,109,196,3112
CWE190_Integer_Overflow__short_fscanf_add_01.good,x86-64,llvm,Success,.02,10.30,0,0,749
CWE190_Integer_Overflow__int_max_add_01.good,x86-64,ghidra,Success,6.36,614.59,75,14,49
CWE190_Integer_Overflow__int_max_add_01.good,x86-64,angr,Success,.92,114.32,105,188,3027
CWE190_Integer_Overflow__int_max_add_01.good,x86-64,llvm,Success,.01,10.31,0,0,728
CWE190_Integer_Overflow__int_listen_socket_add_01.good,x86-64,ghidra,Success,6.54,563.72,93,23,85
CWE190_Integer_Overflow__int_listen_socket_add_01.good,x86-64,angr,Success,.86,115.24,141,258,3587
CWE190_Integer_Overflow__int_listen_socket_add_01.good,x86-64,llvm,Success,.01,9.83,0,0,874
CWE121_Stack_Based_Buffer_Overflow__dest_wchar_t_declare_cat_01.bad,x86-64,ghidra,Success,6.40,562.04,79,16,57
CWE121_Stack_Based_Buffer_Overflow__dest_wchar_t_declare_cat_01.bad,x86-64,angr,Success,.87,114.58,113,205,3178
CWE121_Stack_Based_Buffer_Overflow__dest_wchar_t_declare_cat_01.bad,x86-64,llvm,Success,.01,10.09,0,0,776
CWE121_Stack_Based_Buffer_Overflow__CWE193_char_declare_loop_01.bad,x86-64,ghidra,Success,6.38,570.04,77,15,53
CWE121_Stack_Based_Buffer_Overflow__CWE193_char_declare_loop_01.bad,x86-64,angr,Success,.88,114.90,109,204,3311
CWE121_Stack_Based_Buffer_Overflow__CWE193_char_declare_loop_01.bad,x86-64,llvm,Success,.01,9.78,0,0,791
CWE121_Stack_Based_Buffer_Overflow__CWE805_int64_t_declare_loop_01.bad,x86-64,ghidra,Success,6.42,559.19,75,14,49
CWE121_Stack_Based_Buffer_Overflow__CWE805_int64_t_declare_loop_01.bad,x86-64,angr,Success,.90,114.73,105,201,3260
CWE121_Stack_Based_Buffer_Overflow__CWE805_int64_t_declare_loop_01.bad,x86-64,llvm,Success,.01,9.82,0,0,772
CWE121_Stack_Based_Buffer_Overflow__CWE806_wchar_t_alloca_loop_01.good,x86-64,ghidra,Success,6.53,586.62,78,16,57
CWE121_Stack_Based_Buffer_Overflow__CWE806_wchar_t_alloca_loop_01.good,x86-64,angr,Success,.89,114.80,112,204,3360
CWE121_Stack_Based_Buffer_Overflow__CWE806_wchar_t_alloca_loop_01.good,x86-64,llvm,Success,.01,10.22,0,0,806
CWE121_Stack_Based_Buffer_Overflow__CWE805_int_alloca_memcpy_01.good,x86-64,ghidra,Success,6.31,658.03,76,15,53
CWE121_Stack_Based_Buffer_Overflow__CWE805_int_alloca_memcpy_01.good,x86-64,angr,Success,.90,114.42,108,202,3342
